message_id,project,session_id,timestamp,session_date,code,cluster,code_order,order_in_session
6672,Project_16,00da7e5a052d,1772969046.896,2026-03-08,Investigate,Action,1,5
6672,Project_16,00da7e5a052d,1772969046.896,2026-03-08,Plan,Repair,2,6
6673,Project_16,00da7e5a052d,1772969252.588,2026-03-08,Verify,Evaluative,1,7
6674,Project_16,00da7e5a052d,1772969255.384,2026-03-08,Execute,Action,1,8
6675,Project_16,00da7e5a052d,1772969437.949,2026-03-08,Correct,Evaluative,1,9
6675,Project_16,00da7e5a052d,1772969437.949,2026-03-08,Specify,Directive,2,10
6676,Project_16,00da7e5a052d,1772969498.88,2026-03-08,Execute,Action,1,11
6676,Project_16,00da7e5a052d,1772969498.88,2026-03-08,Investigate,Action,2,12
6676,Project_16,00da7e5a052d,1772969498.88,2026-03-08,Execute,Action,3,13
6677,Project_16,00da7e5a052d,1772969762.756,2026-03-08,Frustrate,Evaluative,1,14
6677,Project_16,00da7e5a052d,1772969762.756,2026-03-08,Frustrate,Evaluative,2,15
6677,Project_16,00da7e5a052d,1772969762.756,2026-03-08,Specify,Directive,3,16
6678,Project_16,00da7e5a052d,1772969769.913,2026-03-08,Execute,Action,1,17
6679,Project_16,00da7e5a052d,1772969965.415,2026-03-08,Frustrate,Evaluative,1,18
6679,Project_16,00da7e5a052d,1772969965.415,2026-03-08,Inquire,Metacognitive,2,19
6680,Project_16,00da7e5a052d,1772969971.662,2026-03-08,Investigate,Action,1,20
6680,Project_16,00da7e5a052d,1772969971.662,2026-03-08,Explain,Communication,2,21
6680,Project_16,00da7e5a052d,1772969971.662,2026-03-08,Investigate,Action,3,22
6681,Project_16,00da7e5a052d,1772970057.868,2026-03-08,Verify,Evaluative,1,23
6682,Project_16,00da7e5a052d,1772970082.925,2026-03-08,Execute,Action,1,24
6683,Project_16,00da7e5a052d,1772970137.534,2026-03-08,Request,Directive,1,25
6683,Project_16,00da7e5a052d,1772970137.534,2026-03-08,Specify,Directive,2,26
6684,Project_16,00da7e5a052d,1772970143.205,2026-03-08,Execute,Action,1,27
6685,Project_16,00da7e5a052d,1772970189.234,2026-03-08,Specify,Directive,1,28
6686,Project_16,00da7e5a052d,1772970194.538,2026-03-08,Execute,Action,1,29
6687,Project_16,00da7e5a052d,1772970260.176,2026-03-08,Specify,Directive,1,30
6688,Project_16,00da7e5a052d,1772970268.267,2026-03-08,Investigate,Action,1,31
6689,Project_16,00da7e5a052d,1772970369.291,2026-03-08,Refine,Evaluative,1,32
6689,Project_16,00da7e5a052d,1772970369.291,2026-03-08,Request,Directive,2,33
6690,Project_16,00da7e5a052d,1772970372.426,2026-03-08,Investigate,Action,1,34
6691,Project_16,00da7e5a052d,1772970478.421,2026-03-08,Refine,Evaluative,1,35
6692,Project_16,00da7e5a052d,1772970481.164,2026-03-08,Investigate,Action,1,36
6693,Project_16,00da7e5a052d,1772970582.079,2026-03-08,Refine,Evaluative,1,37
6693,Project_16,00da7e5a052d,1772970582.079,2026-03-08,Request,Directive,2,38
6693,Project_16,00da7e5a052d,1772970582.079,2026-03-08,Specify,Directive,3,39
6694,Project_16,00da7e5a052d,1772970585.195,2026-03-08,Investigate,Action,1,40
6695,Project_16,00da7e5a052d,1772970900.669,2026-03-08,Refine,Evaluative,1,41
6696,Project_16,00da7e5a052d,1772970905.066,2026-03-08,Execute,Action,1,42
6697,Project_16,00da7e5a052d,1772971002.814,2026-03-08,Inquire,Metacognitive,1,43
6698,Project_16,00da7e5a052d,1772971007.736,2026-03-08,Execute,Action,1,44
6698,Project_16,00da7e5a052d,1772971007.736,2026-03-08,Report,Communication,2,45
6699,Project_16,00da7e5a052d,1772971042.701,2026-03-08,Refine,Evaluative,1,46
6700,Project_16,00da7e5a052d,1772971046.09,2026-03-08,Investigate,Action,1,47
6701,Project_16,00da7e5a052d,1772972542.154,2026-03-08,Command,Directive,1,48
6701,Project_16,00da7e5a052d,1772972542.154,2026-03-08,Specify,Directive,2,49
6702,Project_16,00da7e5a052d,1772972548.667,2026-03-08,Execute,Action,1,50
6703,Project_16,00da7e5a052d,1772973175.761,2026-03-08,Refine,Evaluative,1,51
6703,Project_16,00da7e5a052d,1772973175.761,2026-03-08,Specify,Directive,2,52
6704,Project_16,00da7e5a052d,1772973187.792,2026-03-08,Execute,Action,1,53
6705,Project_16,00da7e5a052d,1772973282.6,2026-03-08,Correct,Evaluative,1,54
6705,Project_16,00da7e5a052d,1772973282.6,2026-03-08,Refine,Evaluative,2,55
6706,Project_16,00da7e5a052d,1772973287.735,2026-03-08,Execute,Action,1,56
6706,Project_16,00da7e5a052d,1772973287.735,2026-03-08,Investigate,Action,2,57
6707,Project_16,00da7e5a052d,1772973385.926,2026-03-08,Correct,Evaluative,1,58
6708,Project_16,00da7e5a052d,1772973391.366,2026-03-08,Execute,Action,1,59
6708,Project_16,00da7e5a052d,1772973391.366,2026-03-08,Execute,Action,2,60
6709,Project_16,00da7e5a052d,1772973587.716,2026-03-08,Refine,Evaluative,1,61
6709,Project_16,00da7e5a052d,1772973587.716,2026-03-08,Request,Directive,2,62
6710,Project_16,00da7e5a052d,1772973594.018,2026-03-08,Execute,Action,1,63
6711,Project_16,00da7e5a052d,1772973741.734,2026-03-08,Refine,Evaluative,1,64
6711,Project_16,00da7e5a052d,1772973741.734,2026-03-08,Specify,Directive,2,65
6712,Project_16,00da7e5a052d,1772973787.518,2026-03-08,Investigate,Action,1,66
6712,Project_16,00da7e5a052d,1772973787.518,2026-03-08,Plan,Repair,2,67
6713,Project_16,00da7e5a052d,1772974305.345,2026-03-08,Specify,Directive,1,68
6713,Project_16,00da7e5a052d,1772974305.345,2026-03-08,Specify,Directive,2,69
6714,Project_16,00da7e5a052d,1772974310.724,2026-03-08,Execute,Action,1,70
6714,Project_16,00da7e5a052d,1772974310.724,2026-03-08,Investigate,Action,2,71
6714,Project_16,00da7e5a052d,1772974310.724,2026-03-08,Plan,Repair,3,72
6715,Project_16,00da7e5a052d,1772974555.568,2026-03-08,Inquire,Metacognitive,1,73
6716,Project_16,00da7e5a052d,1772974560.148,2026-03-08,Investigate,Action,1,74
6717,Project_16,00da7e5a052d,1772974643.399,2026-03-08,Frustrate,Evaluative,1,75
6718,Project_16,00da7e5a052d,1772974650.484,2026-03-08,Execute,Action,1,76
6719,Project_16,00da7e5a052d,1772974739.559,2026-03-08,Inquire,Metacognitive,1,77
6720,Project_16,00da7e5a052d,1772974743.35,2026-03-08,Execute,Action,1,78
6721,Project_16,00da7e5a052d,1772974981.722,2026-03-08,Refine,Evaluative,1,79
6721,Project_16,00da7e5a052d,1772974981.722,2026-03-08,Specify,Directive,2,80
6722,Project_16,00da7e5a052d,1772974985.957,2026-03-08,Execute,Action,1,81
6722,Project_16,00da7e5a052d,1772974985.957,2026-03-08,Execute,Action,2,82
6723,Project_16,00da7e5a052d,1772975380.756,2026-03-08,Command,Directive,1,83
6723,Project_16,00da7e5a052d,1772975380.756,2026-03-08,Specify,Directive,2,84
6724,Project_16,00da7e5a052d,1772975383.771,2026-03-08,Delegate,Action,1,85
6724,Project_16,00da7e5a052d,1772975383.771,2026-03-08,Plan,Repair,2,86
6725,Project_16,00da7e5a052d,1772976187.16,2026-03-08,Inquire,Metacognitive,1,87
6725,Project_16,00da7e5a052d,1772976187.16,2026-03-08,Frustrate,Evaluative,2,88
6726,Project_16,00da7e5a052d,1772976192.035,2026-03-08,Repair,Repair,1,89
6726,Project_16,00da7e5a052d,1772976192.035,2026-03-08,Execute,Action,2,90
6727,Project_16,00da7e5a052d,1772976534.45,2026-03-08,Refine,Evaluative,1,91
6727,Project_16,00da7e5a052d,1772976534.45,2026-03-08,Specify,Directive,2,92
6728,Project_16,00da7e5a052d,1772976555.111,2026-03-08,Repair,Repair,1,93
6728,Project_16,00da7e5a052d,1772976555.111,2026-03-08,Execute,Action,2,94
6729,Project_16,00da7e5a052d,1772976825.013,2026-03-08,Command,Directive,1,95
6729,Project_16,00da7e5a052d,1772976825.013,2026-03-08,Specify,Directive,2,96
6730,Project_16,00da7e5a052d,1772976827.692,2026-03-08,Investigate,Action,1,97
6731,Project_16,00da7e5a052d,1772976891.158,2026-03-08,Command,Directive,1,98
6732,Project_16,00da7e5a052d,1772978066.402,2026-03-08,Command,Directive,1,99
6732,Project_16,00da7e5a052d,1772978066.402,2026-03-08,Specify,Directive,2,100
6733,Project_16,00da7e5a052d,1772978072.863,2026-03-08,Investigate,Action,1,101
6734,Project_16,00da7e5a052d,1772978415.146,2026-03-08,Inquire,Metacognitive,1,102
6735,Project_16,00da7e5a052d,1772978423.651,2026-03-08,Repair,Repair,1,103
6735,Project_16,00da7e5a052d,1772978423.651,2026-03-08,Explain,Communication,2,104
6736,Project_16,00da7e5a052d,1772978463.175,2026-03-08,Command,Directive,1,105
6736,Project_16,00da7e5a052d,1772978463.175,2026-03-08,Specify,Directive,2,106
6737,Project_16,00da7e5a052d,1772978466.979,2026-03-08,Execute,Action,1,107
6738,Project_16,00da7e5a052d,1772978596.353,2026-03-08,Request,Directive,1,108
6739,Project_16,00da7e5a052d,1772978600.304,2026-03-08,Investigate,Action,1,109
6740,Project_16,00da7e5a052d,1772982693.274,2026-03-08,Interrupt,Metacognitive,1,110
7941,Project_17,0162fe521f0c,1770806585.883,2026-02-11,Specify,Directive,1,1
7941,Project_17,0162fe521f0c,1770806585.883,2026-02-11,Command,Directive,2,2
7941,Project_17,0162fe521f0c,1770806585.883,2026-02-11,Specify,Directive,3,3
7942,Project_17,0162fe521f0c,1770806585.888,2026-02-11,Interrupt,Metacognitive,1,4
7943,Project_17,0162fe521f0c,1770806588.53,2026-02-11,Investigate,Action,1,5
7943,Project_17,0162fe521f0c,1770806588.53,2026-02-11,Plan,Repair,2,6
7944,Project_17,0162fe521f0c,1770809825.763,2026-02-11,Verify,Evaluative,1,7
7945,Project_17,0162fe521f0c,1770809829.253,2026-02-11,Explain,Communication,1,8
7946,Project_17,0162fe521f0c,1770811730.47,2026-02-11,Command,Directive,1,9
7947,Project_17,0162fe521f0c,1770811733.92,2026-02-11,Investigate,Action,1,10
7947,Project_17,0162fe521f0c,1770811733.92,2026-02-11,Plan,Repair,2,11
7948,Project_17,0162fe521f0c,1770811740.94,2026-02-11,Interrupt,Metacognitive,1,12
7949,Project_17,0162fe521f0c,1770811741.76,2026-02-11,Command,Directive,1,13
7950,Project_17,0162fe521f0c,1770811744.526,2026-02-11,Execute,Action,1,14
7951,Project_17,0162fe521f0c,1770811900.545,2026-02-11,Inquire,Metacognitive,1,15
7952,Project_17,0162fe521f0c,1770811903.862,2026-02-11,Execute,Action,1,16
7952,Project_17,0162fe521f0c,1770811903.862,2026-02-11,Plan,Repair,2,17
7953,Project_17,0162fe521f0c,1770812031.249,2026-02-11,Command,Directive,1,18
7953,Project_17,0162fe521f0c,1770812031.249,2026-02-11,Correct,Evaluative,2,19
7954,Project_17,0162fe521f0c,1770812037.873,2026-02-11,Investigate,Action,1,20
7954,Project_17,0162fe521f0c,1770812037.873,2026-02-11,Plan,Repair,2,21
7955,Project_17,0162fe521f0c,1770813086.778,2026-02-11,Command,Directive,1,22
7956,Project_17,0162fe521f0c,1770813096.926,2026-02-11,Plan,Repair,1,23
7957,Project_17,0162fe521f0c,1770813485.525,2026-02-11,Command,Directive,1,24
7958,Project_17,0162fe521f0c,1770813488.993,2026-02-11,Execute,Action,1,25
7959,Project_17,0162fe521f0c,1770813705.346,2026-02-11,Verify,Evaluative,1,26
7960,Project_17,0162fe521f0c,1770813709.953,2026-02-11,Execute,Action,1,27
7961,Project_17,0162fe521f0c,1770813814.395,2026-02-11,Specify,Directive,1,28
7962,Project_17,0162fe521f0c,1770813816.007,2026-02-11,Interrupt,Metacognitive,1,29
7963,Project_17,0162fe521f0c,1770813818.04,2026-02-11,Specify,Directive,1,30
7964,Project_17,0162fe521f0c,1770813821.63,2026-02-11,Execute,Action,1,31
7964,Project_17,0162fe521f0c,1770813821.63,2026-02-11,Plan,Repair,2,32
7965,Project_17,0162fe521f0c,1770814114.806,2026-02-11,Verify,Evaluative,1,33
7966,Project_17,0162fe521f0c,1770814118.182,2026-02-11,Execute,Action,1,34
7967,Project_17,0162fe521f0c,1770814282.598,2026-02-11,Command,Directive,1,35
7968,Project_17,0162fe521f0c,1770814285.511,2026-02-11,Execute,Action,1,36
7969,Project_17,0162fe521f0c,1770814328.279,2026-02-11,Inquire,Metacognitive,1,37
7970,Project_17,0162fe521f0c,1770814331.338,2026-02-11,Execute,Action,1,38
7971,Project_17,0162fe521f0c,1770814371.524,2026-02-11,Inquire,Metacognitive,1,39
7972,Project_17,0162fe521f0c,1770814375.632,2026-02-11,Execute,Action,1,40
7973,Project_17,0162fe521f0c,1770814429.402,2026-02-11,Request,Directive,1,41
7973,Project_17,0162fe521f0c,1770814429.402,2026-02-11,Specify,Directive,2,42
7974,Project_17,0162fe521f0c,1770814433.287,2026-02-11,Execute,Action,1,43
7975,Project_17,0162fe521f0c,1770814611.784,2026-02-11,Specify,Directive,1,44
7975,Project_17,0162fe521f0c,1770814611.784,2026-02-11,Specify,Directive,2,45
7976,Project_17,0162fe521f0c,1770814615.536,2026-02-11,Investigate,Action,1,46
7976,Project_17,0162fe521f0c,1770814615.536,2026-02-11,Plan,Repair,2,47
7977,Project_17,0162fe521f0c,1770814957.252,2026-02-11,Command,Directive,1,48
7978,Project_17,0162fe521f0c,1770814960.524,2026-02-11,Execute,Action,1,49
7979,Project_17,0162fe521f0c,1770815238.287,2026-02-11,Inquire,Metacognitive,1,50
7980,Project_17,0162fe521f0c,1770815240.59,2026-02-11,Execute,Action,1,51
7981,Project_17,0162fe521f0c,1770820534.291,2026-02-11,Inquire,Metacognitive,1,52
7982,Project_17,0162fe521f0c,1770820551.898,2026-02-11,Explain,Communication,1,53
7983,Project_17,0162fe521f0c,1770820674.431,2026-02-11,Inquire,Metacognitive,1,54
7984,Project_17,0162fe521f0c,1770820679.181,2026-02-11,Investigate,Action,1,55
7984,Project_17,0162fe521f0c,1770820679.181,2026-02-11,Plan,Repair,2,56
7985,Project_17,0162fe521f0c,1770820769.48,2026-02-11,Command,Directive,1,57
7985,Project_17,0162fe521f0c,1770820769.48,2026-02-11,Correct,Evaluative,2,58
7985,Project_17,0162fe521f0c,1770820769.48,2026-02-11,Specify,Directive,3,59
7986,Project_17,0162fe521f0c,1770820797.15,2026-02-11,Explain,Communication,1,60
7987,Project_17,0162fe521f0c,1770822255.873,2026-02-11,Request,Directive,1,61
7988,Project_17,0162fe521f0c,1770822294.322,2026-02-11,Explain,Communication,1,62
7989,Project_17,0162fe521f0c,1770822493.521,2026-02-11,Interrupt,Metacognitive,1,63
7989,Project_17,0162fe521f0c,1770822493.521,2026-02-11,Request,Directive,2,64
7990,Project_17,0162fe521f0c,1770822500.129,2026-02-11,Investigate,Action,1,65
7990,Project_17,0162fe521f0c,1770822500.129,2026-02-11,Plan,Repair,2,66
7991,Project_17,0162fe521f0c,1770823114.25,2026-02-11,Command,Directive,1,67
7991,Project_17,0162fe521f0c,1770823114.25,2026-02-11,Correct,Evaluative,2,68
7992,Project_17,0162fe521f0c,1770823127.549,2026-02-11,Explain,Communication,1,69
7992,Project_17,0162fe521f0c,1770823127.549,2026-02-11,Report,Communication,2,70
7992,Project_17,0162fe521f0c,1770823127.549,2026-02-11,Plan,Repair,3,71
7993,Project_17,0162fe521f0c,1770823260.218,2026-02-11,Command,Directive,1,72
7993,Project_17,0162fe521f0c,1770823260.218,2026-02-11,Correct,Evaluative,2,73
7994,Project_17,0162fe521f0c,1770823265.854,2026-02-11,Execute,Action,1,74
7995,Project_17,0162fe521f0c,1770823545.829,2026-02-11,Command,Directive,1,75
7996,Project_17,0162fe521f0c,1770823551.256,2026-02-11,Execute,Action,1,76
7997,Project_17,0162fe521f0c,1770823575.29,2026-02-11,Frustrate,Evaluative,1,77
7998,Project_17,0162fe521f0c,1770823583.716,2026-02-11,Investigate,Action,1,78
7999,Project_17,0162fe521f0c,1770823793.613,2026-02-11,Interrupt,Metacognitive,1,79
8000,Project_17,0162fe521f0c,1770823801.111,2026-02-11,Specify,Directive,1,80
8001,Project_17,0162fe521f0c,1770823810.246,2026-02-11,Repair,Repair,1,81
8001,Project_17,0162fe521f0c,1770823810.246,2026-02-11,Explain,Communication,2,82
8002,Project_17,0162fe521f0c,1770823907.607,2026-02-11,Correct,Evaluative,1,83
8002,Project_17,0162fe521f0c,1770823907.607,2026-02-11,Specify,Directive,2,84
8003,Project_17,0162fe521f0c,1770823923.814,2026-02-11,Explain,Communication,1,85
8004,Project_17,0162fe521f0c,1770824162.708,2026-02-11,Inquire,Metacognitive,1,86
8004,Project_17,0162fe521f0c,1770824162.708,2026-02-11,Correct,Evaluative,2,87
8005,Project_17,0162fe521f0c,1770824181.514,2026-02-11,Explain,Communication,1,88
8006,Project_17,0162fe521f0c,1770824262.086,2026-02-11,Inquire,Metacognitive,1,89
8006,Project_17,0162fe521f0c,1770824262.086,2026-02-11,Correct,Evaluative,2,90
8007,Project_17,0162fe521f0c,1770824266.575,2026-02-11,Investigate,Action,1,91
8008,Project_17,0162fe521f0c,1770824406.44,2026-02-11,Command,Directive,1,92
8009,Project_17,0162fe521f0c,1770824410.545,2026-02-11,Investigate,Action,1,93
8010,Project_17,0162fe521f0c,1770824523.702,2026-02-11,Command,Directive,1,94
8011,Project_17,0162fe521f0c,1770824528.001,2026-02-11,Execute,Action,1,95
8012,Project_17,0162fe521f0c,1770825020.871,2026-02-11,Specify,Directive,1,96
8012,Project_17,0162fe521f0c,1770825020.871,2026-02-11,Specify,Directive,2,97
8013,Project_17,0162fe521f0c,1770825025.992,2026-02-11,Investigate,Action,1,98
8014,Project_17,0162fe521f0c,1770825294.65,2026-02-11,Inquire,Metacognitive,1,99
8015,Project_17,0162fe521f0c,1770825298.529,2026-02-11,Execute,Action,1,100
8015,Project_17,0162fe521f0c,1770825298.529,2026-02-11,Report,Communication,2,101
8016,Project_17,0162fe521f0c,1770825397.892,2026-02-11,Inquire,Metacognitive,1,102
8017,Project_17,0162fe521f0c,1770825403.866,2026-02-11,Explain,Communication,1,103
8018,Project_17,0162fe521f0c,1770825462.963,2026-02-11,Correct,Evaluative,1,104
8018,Project_17,0162fe521f0c,1770825462.963,2026-02-11,Correct,Evaluative,2,105
8018,Project_17,0162fe521f0c,1770825462.963,2026-02-11,Specify,Directive,3,106
8019,Project_17,0162fe521f0c,1770825470.085,2026-02-11,Execute,Action,1,107
8019,Project_17,0162fe521f0c,1770825470.085,2026-02-11,Investigate,Action,2,108
8020,Project_17,0162fe521f0c,1770825602.82,2026-02-11,Inquire,Metacognitive,1,109
8021,Project_17,0162fe521f0c,1770825610.148,2026-02-11,Repair,Repair,1,110
8021,Project_17,0162fe521f0c,1770825610.148,2026-02-11,Investigate,Action,2,111
8021,Project_17,0162fe521f0c,1770825610.148,2026-02-11,Execute,Action,3,112
8022,Project_17,0162fe521f0c,1770826017.356,2026-02-11,Inquire,Metacognitive,1,113
8023,Project_17,0162fe521f0c,1770826024.417,2026-02-11,Execute,Action,1,114
8024,Project_17,0162fe521f0c,1770826198.237,2026-02-11,Request,Directive,1,115
8025,Project_17,0162fe521f0c,1770826201.702,2026-02-11,Investigate,Action,1,116
8026,Project_17,0162fe521f0c,1770827102.438,2026-02-11,Command,Directive,1,117
8027,Project_17,0162fe521f0c,1770827109.221,2026-02-11,Investigate,Action,1,118
8028,Project_17,0162fe521f0c,1770827410.07,2026-02-11,Request,Directive,1,119
8029,Project_17,0162fe521f0c,1770827413.604,2026-02-11,Execute,Action,1,120
8030,Project_17,0162fe521f0c,1770827450.846,2026-02-11,Specify,Directive,1,121
8031,Project_17,0162fe521f0c,1770827454.846,2026-02-11,Investigate,Action,1,122
8032,Project_17,0162fe521f0c,1770827660.857,2026-02-11,Frustrate,Evaluative,1,123
8032,Project_17,0162fe521f0c,1770827660.857,2026-02-11,Correct,Evaluative,2,124
8033,Project_17,0162fe521f0c,1770827665.069,2026-02-11,Investigate,Action,1,125
8034,Project_17,0162fe521f0c,1770827955.28,2026-02-11,Correct,Evaluative,1,126
8034,Project_17,0162fe521f0c,1770827955.28,2026-02-11,Correct,Evaluative,2,127
8035,Project_17,0162fe521f0c,1770827958.862,2026-02-11,Execute,Action,1,128
8035,Project_17,0162fe521f0c,1770827958.862,2026-02-11,Investigate,Action,2,129
8036,Project_17,0162fe521f0c,1770828081.634,2026-02-11,Frustrate,Evaluative,1,130
8037,Project_17,0162fe521f0c,1770828087.586,2026-02-11,Investigate,Action,1,131
8037,Project_17,0162fe521f0c,1770828087.586,2026-02-11,Plan,Repair,2,132
8038,Project_17,0162fe521f0c,1770828245.634,2026-02-11,Command,Directive,1,133
8038,Project_17,0162fe521f0c,1770828245.634,2026-02-11,Correct,Evaluative,2,134
8039,Project_17,0162fe521f0c,1770828248.993,2026-02-11,Execute,Action,1,135
8040,Project_17,0162fe521f0c,1770828531.564,2026-02-11,Request,Directive,1,136
8040,Project_17,0162fe521f0c,1770828531.564,2026-02-11,Specify,Directive,2,137
8041,Project_17,0162fe521f0c,1770828537.959,2026-02-11,Investigate,Action,1,138
8042,Project_17,0162fe521f0c,1770828824.789,2026-02-11,Inquire,Metacognitive,1,139
8043,Project_17,0162fe521f0c,1770828831.28,2026-02-11,Investigate,Action,1,140
8044,Project_17,0162fe521f0c,1770828958.936,2026-02-11,Inquire,Metacognitive,1,141
8045,Project_17,0162fe521f0c,1770828963.713,2026-02-11,Investigate,Action,1,142
8046,Project_17,0162fe521f0c,1770829136.108,2026-02-11,Command,Directive,1,143
8047,Project_17,0162fe521f0c,1770829145.474,2026-02-11,Investigate,Action,1,144
8048,Project_17,0162fe521f0c,1770829275.626,2026-02-11,Request,Directive,1,145
8049,Project_17,0162fe521f0c,1770829282.399,2026-02-11,Investigate,Action,1,146
8050,Project_17,0162fe521f0c,1770829638.365,2026-02-11,Command,Directive,1,147
8050,Project_17,0162fe521f0c,1770829638.365,2026-02-11,Specify,Directive,2,148
8051,Project_17,0162fe521f0c,1770829645.799,2026-02-11,Execute,Action,1,149
8052,Project_17,0162fe521f0c,1770831211.698,2026-02-11,Inquire,Metacognitive,1,150
8053,Project_17,0162fe521f0c,1770831215.634,2026-02-11,Execute,Action,1,151
8054,Project_17,0162fe521f0c,1770832603.551,2026-02-11,Specify,Directive,1,152
8055,Project_17,0162fe521f0c,1770832606.778,2026-02-11,Execute,Action,1,153
8055,Project_17,0162fe521f0c,1770832606.778,2026-02-11,Plan,Repair,2,154
8056,Project_17,0162fe521f0c,1770833051.824,2026-02-11,Command,Directive,1,155
8057,Project_17,0162fe521f0c,1770833059.125,2026-02-11,Explain,Communication,1,156
8058,Project_17,0162fe521f0c,1770833086.244,2026-02-11,Inquire,Metacognitive,1,157
8058,Project_17,0162fe521f0c,1770833086.244,2026-02-11,Correct,Evaluative,2,158
8058,Project_17,0162fe521f0c,1770833086.244,2026-02-11,Verify,Evaluative,3,159
8059,Project_17,0162fe521f0c,1770833089.012,2026-02-11,Execute,Action,1,160
8059,Project_17,0162fe521f0c,1770833089.012,2026-02-11,Plan,Repair,2,161
8060,Project_17,0162fe521f0c,1770833337.844,2026-02-11,Command,Directive,1,162
8061,Project_17,0162fe521f0c,1770833340.775,2026-02-11,Investigate,Action,1,163
8062,Project_17,0162fe521f0c,1770833450.483,2026-02-11,Specify,Directive,1,164
8063,Project_17,0162fe521f0c,1770833460.795,2026-02-11,Execute,Action,1,165
8063,Project_17,0162fe521f0c,1770833460.795,2026-02-11,Plan,Repair,2,166
8064,Project_17,0162fe521f0c,1770833517.242,2026-02-11,Command,Directive,1,167
8064,Project_17,0162fe521f0c,1770833517.242,2026-02-11,Specify,Directive,2,168
8065,Project_17,0162fe521f0c,1770833523.144,2026-02-11,Investigate,Action,1,169
8066,Project_17,0162fe521f0c,1770833631.067,2026-02-11,Inquire,Metacognitive,1,170
8067,Project_17,0162fe521f0c,1770833637.942,2026-02-11,Execute,Action,1,171
8067,Project_17,0162fe521f0c,1770833637.942,2026-02-11,Plan,Repair,2,172
8068,Project_17,0162fe521f0c,1770834102.811,2026-02-11,Command,Directive,1,173
8068,Project_17,0162fe521f0c,1770834102.811,2026-02-11,Correct,Evaluative,2,174
8068,Project_17,0162fe521f0c,1770834102.811,2026-02-11,Request,Directive,3,175
